codigo_municipio,nome_municipio,uf,qtd_inscritos,qtd_treineiros,indice_vulnerabilidade_medio,pct_sem_computador,pct_sem_internet,pct_escola_publica,pct_sem_renda_familiar,pct_pais_baixa_escolaridade,pct_baixa_vulnerabilidade,pct_media_vulnerabilidade,pct_alta_vulnerabilidade,nota_media_cn,nota_media_ch,nota_media_lc,nota_media_mt,nota_media_redacao,nota_media_geral,n_efetivo_nota,taxa_ausencia_pct,pct_treineiros,peso_estatistico,regiao
2104800,Grajaú,MA,2207,506,2.475758948799275,75.94019030357953,20.933393747168104,94.9252378794744,18.124150430448573,37.65292251925691,19.392840960579974,62.437698232895336,18.169460806524697,460.5499657768652,466.1637919233402,487.57967145790553,442.17782340862425,505.73579739904176,472.4414099931554,1461,33.80154055278659,22.927050294517446,1461,Nordeste
2105005,Humberto de Campos,MA,740,164,3.097297297297297,89.05405405405405,39.45945945945946,98.51351351351352,38.108108108108105,44.5945945945946,8.513513513513514,53.783783783783775,37.7027027027027,447.3440928270042,459.37974683544303,475.97067510548527,432.665611814346,496.32911392405066,462.3378481012659,474,35.945945945945944,22.162162162162165,474,Nordeste
2105104,Icatu,MA,1426,350,2.8548387096774195,89.13043478260869,36.605890603085555,97.47545582047685,26.507713884992988,35.764375876577844,9.1164095371669,63.67461430575035,27.20897615708275,444.4592885375494,446.752371541502,466.3659090909091,427.5975296442688,470.6324110671937,451.16150197628457,1012,29.032258064516125,24.544179523141654,1012,Nordeste
2105302,Imperatriz,MA,13329,2514,1.831945382249231,56.50836521869608,12.44654512716633,80.75624577987845,7.802535824142846,25.680846275039386,39.03518643559157,53.58991672293495,7.374896841473479,496.1702240832956,507.84583521955636,526.5197148030784,508.2223064735174,600.8374830239927,527.9191127206881,8836,33.708455247955584,18.86112986720684,8836,Nordeste
2105401,Itapecuru Mirim,MA,2413,524,2.740986324077911,83.67177786987153,32.82221301284708,95.81433899709904,25.942809780356402,35.847492747617075,13.634479900538748,60.049730625777045,26.31578947368421,450.5053198653199,459.97939393939396,481.6040404040404,443.8093602693603,509.5353535353535,469.0866936026936,1485,38.45835060091173,21.715706589307914,1485,Nordeste
2105427,Itinga do Maranhão,MA,505,128,2.1643564356435645,71.68316831683168,21.18811881188119,79.8019801980198,13.663366336633665,30.099009900990097,28.51485148514851,58.21782178217821,13.267326732673268,461.89856733524357,475.8289398280802,498.1977077363897,447.3452722063037,499.0830945558739,476.47071633237823,349,30.891089108910897,25.346534653465348,349,Nordeste
2105500,João Lisboa,MA,1371,231,2.3916849015317285,73.6688548504741,19.40189642596645,94.09190371991247,14.00437636761488,38.00145878920496,20.71480671043034,63.82202771699489,15.463165572574763,471.76724511930587,484.1168112798265,502.297830802603,470.1146420824295,561.8655097613882,498.0324078091106,922,32.749817651349375,16.849015317286653,922,Nordeste
2105708,Lago da Pedra,MA,2155,614,2.6812064965197218,82.36658932714617,27.935034802784227,88.35266821345708,25.336426914153133,44.129930394431554,16.798143851508122,57.7262180974478,25.475638051044086,458.7445333333334,471.4808666666667,492.7341333333333,456.60360000000003,520.0266666666666,479.91796000000005,1500,30.39443155452436,28.491879350348025,1500,Nordeste
2106326,Maracaçumé,MA,1159,291,2.7799827437446076,84.38308886971527,31.751509922346848,94.90940465918895,27.610008628127698,39.34426229508197,13.546160483175152,59.10267471958585,27.351164797238997,455.06912568306007,460.375,477.6889344262295,436.450956284153,467.4863387978142,459.41407103825134,732,36.8421052631579,25.107851596203624,732,Nordeste
2106508,Matinha,MA,1023,254,2.7781036168132944,91.49560117302052,28.05474095796676,96.87194525904204,28.934506353861195,32.453567937438905,7.722385141739981,69.30596285434996,22.971652003910066,445.93946251768034,448.5009900990099,473.12263083451205,438.97383309759545,483.6775106082037,458.0428854314003,707,30.889540566959916,24.82893450635386,707,Nordeste
2106805,Mirinzal,MA,1243,330,2.890587288817377,89.38053097345133,36.92679002413516,99.11504424778761,35.23732904263878,28.39903459372486,7.884151246983105,62.912308930008045,29.20353982300885,448.10191158900835,454.19856630824376,473.22819593787335,422.99211469534055,473.57228195937876,454.41861409796894,837,32.662912308930004,26.548672566371685,837,Nordeste
2107001,Montes Altos,MA,742,197,2.7398921832884096,80.7277628032345,31.805929919137466,97.03504043126685,21.563342318059302,42.857142857142854,13.881401617250674,60.37735849056604,25.741239892183287,459.7799249530957,469.5677298311445,487.89324577861163,447.02551594746717,513.9962476547843,475.65253283302064,533,28.167115902964955,26.549865229110516,533,Nordeste
2107506,Paço do Lumiar,MA,5267,1050,2.132523258021644,71.55876210366432,20.44807290677805,87.81089804442756,11.030947408391874,22.4036453389026,27.397000189861405,61.647996962217576,10.955002847921017,479.2301771871539,489.1044019933555,513.825276854928,468.4545957918051,543.8095238095239,498.8847951273533,3612,31.42206189481679,19.935447123599772,3612,Nordeste
2107803,Parnarama,MA,1584,475,2.753787878787879,86.93181818181817,20.32828282828283,96.96969696969697,29.166666666666668,41.98232323232323,10.353535353535353,65.15151515151516,24.494949494949495,444.2477922077922,452.8844155844156,468.3798268398268,430.7778354978355,484.0,456.057974025974,1155,27.083333333333336,29.987373737373733,1155,Nordeste
2108207,Pedreiras,MA,2830,706,2.3855123674911662,77.52650176678445,19.11660777385159,89.50530035335689,18.23321554770318,34.169611307420496,21.30742049469965,62.19081272084806,16.501766784452297,473.5318799546999,478.2860702151755,503.5084371460929,475.61392978482445,555.5039637599094,497.2888561721404,1766,37.59717314487633,24.946996466431095,1766,Nordeste
2108306,Penalva,MA,791,229,3.077117572692794,90.39190897597977,36.91529709228824,98.48293299620732,40.4551201011378,41.46649810366625,7.079646017699115,56.51074589127687,36.40960809102402,447.5486988847584,457.17137546468405,472.9092936802974,425.960780669145,481.63568773234203,457.0451672862453,538,31.98482932996207,28.950695322376742,538,Nordeste
2108504,Pindaré-Mirim,MA,870,204,2.3597701149425285,76.4367816091954,19.655172413793103,90.57471264367815,16.7816091954023,32.52873563218391,21.95402298850575,62.29885057471264,15.747126436781608,472.57649122807015,478.77754385964914,496.940350877193,454.1771929824561,558.3157894736842,492.1574736842105,570,34.48275862068966,23.448275862068964,570,Nordeste
2108603,Pinheiro,MA,4400,989,2.3438636363636363,77.43181818181817,24.454545454545453,80.84090909090908,19.477272727272727,32.18181818181819,24.545454545454547,58.11363636363637,17.34090909090909,471.0442690459849,483.4770761839396,499.28586135895677,461.6901853122855,544.111187371311,491.9217158544956,2914,33.77272727272727,22.477272727272727,2914,Nordeste
2108702,Pio XII,MA,938,286,2.699360341151386,82.62260127931769,21.961620469083158,94.77611940298507,27.292110874200425,43.28358208955223,13.859275053304904,60.5543710021322,25.5863539445629,457.78353115727,464.1221068249258,481.3998516320475,438.2416913946588,496.17210682492583,467.54385756676555,674,28.14498933901919,30.49040511727079,674,Nordeste
2109007,Porto Franco,MA,1453,383,2.2773571920165177,72.74604267033723,15.622849277357192,91.87887130075705,14.934618031658637,32.55333792154163,24.43220922229869,62.14728148657949,13.420509291121817,461.65435406698566,472.5275598086124,492.76478468899523,458.2276555023924,530.3732057416267,483.1095119617225,1045,28.079834824501038,26.35925671025465,1045,Nordeste
2109106,Presidente Dutra,MA,2683,912,2.5154677599701825,79.91054789414834,21.244875139768915,91.98658218412226,20.611256056653,37.79351472232575,18.673127096533733,61.38650764070071,19.94036526276556,463.5042216358839,474.91641160949865,495.0473878627969,459.2028496042216,535.9366754617414,485.7215092348285,1895,29.370108087961235,33.991800223630264,1895,Nordeste
2109452,Raposa,MA,1150,230,2.5052173913043476,81.1304347826087,29.565217391304348,90.43478260869566,15.130434782608695,34.26086956521739,16.434782608695652,63.391304347826086,20.17391304347826,464.8710424710425,470.6299871299871,496.475546975547,448.889703989704,516.1904761904761,479.41135135135136,777,32.434782608695656,20.0,777,Nordeste
2109601,Rosário,MA,2011,523,2.685231228244654,85.38040775733467,32.86921929388364,97.41422178020885,22.22774738935853,30.63152660367976,12.083540527100944,67.03132769766286,20.8851317752362,456.3228614685844,466.2021196063588,489.2720666161999,446.1114307342922,513.0658591975775,474.1948675246026,1321,34.31128791645948,26.006961710591746,1321,Nordeste
2109809,Santa Helena,MA,1104,157,2.773550724637681,89.4927536231884,33.69565217391305,96.01449275362319,19.47463768115942,38.677536231884055,8.605072463768115,68.11594202898551,23.27898550724638,468.7022091310751,471.41973490427097,492.27452135493377,450.08247422680415,565.5670103092783,489.6091899852725,679,38.4963768115942,14.221014492753623,679,Nordeste
2109908,Santa Inês,MA,4229,1026,2.276897611728541,72.42847008749114,19.93379049420667,87.39654764719792,16.62331520454008,31.307637739418304,24.946795932844644,59.87231023882714,15.180893828328209,474.20141672425706,486.49498963372497,506.78182446440917,470.72239115411196,558.5003455425017,499.34019350380095,2894,31.56774651217782,24.26105462284228,2894,Nordeste
2110005,Santa Luzia,MA,1847,508,2.6713589604764483,82.0249052517596,24.472116946399566,95.18137520303195,23.33513806172171,42.122360584732,15.430427720628046,61.61342717920954,22.956145100162427,460.04187396351574,468.9398839137645,494.12860696517413,472.35024875621895,521.4262023217248,483.37736318407957,1206,34.70492690850027,27.504060638873852,1206,Nordeste
2110039,Santa Luzia do Paruá,MA,1314,313,2.684931506849315,83.4855403348554,29.908675799086758,95.58599695585997,19.558599695585997,39.95433789954338,13.774733637747335,64.23135464231355,21.993911719939117,456.1087829360101,461.68720200752824,485.54579673776664,445.5867001254705,539.1217063989963,477.61003764115435,797,39.3455098934551,23.820395738203956,797,Nordeste
2110203,Santa Rita,MA,1087,246,2.8334866605335787,87.30450781968722,36.61453541858325,97.70009199632015,25.29898804047838,36.43054277828887,10.027598896044159,63.84544618215271,26.12695492180313,452.81600566572234,460.357507082153,483.1864022662889,445.3059490084986,517.3654390934844,471.8062606232295,706,35.05059797608096,22.63109475620975,706,Nordeste
2110500,São Bento,MA,1749,452,3.035448827901658,89.02229845626071,43.45340194396798,98.34190966266438,33.79073756432247,38.93653516295026,8.118925100057176,57.17552887364208,34.705546026300745,445.7738599348535,455.2571661237785,473.4578175895765,428.4061889250815,486.628664495114,457.9047394136808,1228,29.78845054316752,25.84333905088622,1228,Nordeste
2110609,São Bernardo,MA,2606,762,2.9938603223330773,89.56254796623178,31.811204911742134,95.93246354566385,37.567152724481964,44.512663085188024,8.250191864927091,58.09669992325402,33.653108211818875,447.27628171931644,453.78244432936305,474.58389435525635,428.8961677887105,477.94924909373384,456.49760745727605,1931,25.901765157329237,29.24021488871834,1931,Nordeste
2110708,São Domingos do Maranhão,MA,1591,497,2.6568196103079824,81.52105593966058,23.570081709616595,95.09742300439974,28.158390949088624,37.335009428032684,15.65053425518542,60.90509113764928,23.444374607165305,464.1247721623861,472.0725766362883,491.84109362054676,461.6686826843413,540.1988400994201,485.98119304059657,1207,24.135763670647393,31.238214959145193,1207,Nordeste
2111102,São João dos Patos,MA,2684,835,2.7138599105812222,81.89269746646795,26.97466467958271,96.6467958271237,24.81371087928465,41.05812220566319,13.561847988077497,62.59314456035767,23.84500745156483,456.84865606143717,465.62561711464616,484.5481623697203,455.2816785518376,505.88041689522765,473.63690619857374,1823,32.07898658718331,31.110283159463485,1823,Nordeste
2111201,São José de Ribamar,MA,3819,733,2.362660382299031,77.27153705158418,25.73972244042943,89.91882691804138,15.789473684210526,27.546478135637603,20.450379680544646,63.91725582613249,15.632364493322859,470.54207760711404,481.676515763945,502.26721907841556,457.7239692805174,531.8270008084074,488.80735650767986,2474,35.218643623985336,19.19350615344331,2474,Nordeste
2111300,São Luís,MA,56348,10800,1.856552140271172,60.73862426350536,18.639525803932706,75.98140129197132,9.79804074678782,20.497621920919997,38.405977142045856,52.17576488961454,9.418257968339603,494.1971618106139,507.98857960457855,527.3149141519251,500.0110691987513,587.630593132154,523.4284635796046,38440,31.78107474976929,19.166607510470644,38440,Nordeste
2111508,São Mateus do Maranhão,MA,1712,404,2.673481308411215,81.71728971962617,26.343457943925237,93.69158878504673,19.39252336448598,46.203271028037385,15.011682242990654,60.046728971962615,24.94158878504673,456.4354808590103,463.2326797385621,487.55004668534076,449.6600373482727,521.3071895424837,475.6370868347339,1071,37.44158878504673,23.598130841121495,1071,Nordeste
2111607,São Raimundo das Mangabeiras,MA,1151,305,2.489139878366638,77.84535186794092,25.36924413553432,88.87923544743701,17.289313640312773,39.53084274543875,20.069504778453517,59.07906168549088,20.851433536055602,453.6870928829915,459.7687575392038,481.5476477683957,446.5536791314837,529.0711700844391,474.1256694813028,829,27.975673327541273,26.498696785403997,829,Nordeste
2111706,São Vicente Ferrer,MA,1431,374,3.1879804332634523,92.80223619846262,47.09993011879804,98.04332634521313,43.39622641509434,37.45632424877708,5.380852550663871,54.996505939902164,39.62264150943396,434.2100405679513,442.4131845841785,457.6943204868154,416.7738336713996,452.69776876267747,440.7578296146045,986,31.097134870719778,26.135569531795948,986,Nordeste
2112100,Timbiras,MA,919,298,2.8433079434167574,85.41893362350382,24.918389553862895,96.19151251360174,32.53536452665941,45.26659412404788,10.772578890097932,60.06528835690968,29.16213275299238,448.31602941176476,455.10191176470585,468.8854411764706,433.1417647058824,490.44117647058823,459.1772647058823,680,26.00652883569097,32.4265505984766,680,Nordeste
2112209,Timon,MA,5678,1034,2.233885170834801,73.42374075378655,13.913349771046143,89.38006340260655,13.24410003522367,33.427263120817194,22.80732652342374,66.1676646706587,11.025008805917578,483.8678051363516,494.6710087370929,514.4412496690495,486.0193275086047,580.7783955520255,511.9555573206248,3777,33.480098626276856,18.210637548432544,3777,Nordeste
2112308,Tuntum,MA,596,188,2.4161073825503356,73.65771812080537,25.671140939597315,94.29530201342283,18.959731543624162,29.026845637583893,24.664429530201343,56.375838926174495,18.959731543624162,477.89497716894977,485.5141552511416,507.8760273972603,478.5319634703196,531.5525114155251,496.2739269406393,438,26.51006711409396,31.543624161073826,438,Nordeste
2112407,Turiaçu,MA,796,226,2.913316582914573,90.07537688442211,31.4070351758794,99.2462311557789,36.80904522613066,33.79396984924623,6.909547738693467,63.44221105527639,29.64824120603015,439.9155515370705,440.726582278481,463.91952983725133,416.3820976491862,465.67811934900544,445.3243761301989,553,30.527638190954775,28.391959798994975,553,Nordeste
2112506,Tutóia,MA,1751,470,2.7201599086236437,82.80982295830954,24.44317532838378,91.71901770416905,31.06796116504854,41.97601370645346,14.505996573386637,59.62307252998287,25.870930896630494,465.41555740432614,471.21364392678873,491.6686356073211,452.7333610648918,532.828618968386,482.7719633943428,1202,31.35351227869788,26.841804683038262,1202,Nordeste
2112605,Urbano Santos,MA,1877,490,3.002131060202451,90.57005860415556,43.633457645178474,89.55780500799148,35.53542887586574,40.916355887053804,10.229088971763451,54.23548215237081,35.53542887586574,441.60365957446805,446.1303829787234,465.1902127659574,426.66008510638295,498.9617021276596,455.70920851063835,1175,37.400106553010126,26.10548748002131,1175,Nordeste
2112704,Vargem Grande,MA,1867,519,3.1408677021960365,88.9662560257097,45.688269951794325,97.75040171397966,37.38618103910016,44.295661489019814,9.426888055704339,50.56239957150509,40.01071237279057,447.5374595469256,450.5682038834952,473.17516181229774,442.2427993527508,488.915857605178,460.4878964401295,1236,33.79753615425817,27.798607391537228,1236,Nordeste
2112803,Viana,MA,1517,438,2.6499670402109428,85.23401450230719,29.00461437046803,96.5721819380356,23.269611074489124,30.916282135794333,12.195121951219512,66.64469347396177,21.16018457481872,450.9948275862069,460.256490872211,481.99898580121703,440.954462474645,495.57809330628805,465.9565720081136,986,35.00329597890573,28.872775214238626,986,Nordeste
2113009,Vitorino Freire,MA,1671,533,2.6367444643925793,80.73010173548774,24.057450628366247,95.33213644524237,23.57869539198085,39.97606223818073,15.200478755236386,61.63973668461998,23.159784560143628,463.4613787375415,470.6812292358804,492.27184385382066,456.7091362126246,533.8039867109635,483.3855149501661,1204,27.9473369239976,31.89706762417714,1204,Nordeste
2114007,Zé Doca,MA,1736,545,2.5570276497695854,81.04838709677419,23.790322580645164,91.53225806451613,22.062211981566822,37.26958525345622,17.68433179723502,61.75115207373272,20.56451612903226,463.8638353765324,467.5018388791593,491.1337127845884,454.9339754816112,528.9492119089317,481.27651488616465,1142,34.21658986175116,31.394009216589865,1142,Nordeste
2200202,Água Branca,PI,1741,504,2.3940264215967835,74.89948305571511,20.907524411257896,89.94830557151062,21.654221711659964,31.993107409534748,21.883974727168294,61.05686387133831,17.059161401493395,467.3384176182708,472.61924959216964,496.5021207177814,470.72014681892335,540.5709624796085,489.55017944535075,1226,29.580700746697296,28.948879954049396,1226,Nordeste
2200400,Altos,PI,3055,784,2.6314238952536826,79.63993453355155,25.400981996726678,93.06055646481178,24.713584288052374,40.32733224222586,16.23567921440262,60.654664484451715,23.109656301145662,470.600589569161,475.75800453514734,498.99909297052153,475.07115646258507,556.5260770975057,495.39098412698416,2205,27.82324058919804,25.662847790507364,2205,Nordeste
2200509,Amarante,PI,904,167,2.7588495575221237,83.29646017699115,26.216814159292035,96.90265486725663,28.650442477876105,40.81858407079646,12.5,61.61504424778761,25.88495575221239,455.20590979782276,462.6432348367029,482.88304821150854,441.97480559875584,512.5660964230171,471.05461897356145,643,28.871681415929206,18.47345132743363,643,Nordeste
2201101,Avelino Lopes,PI,676,168,2.7633136094674557,80.9171597633136,30.62130177514793,94.23076923076923,29.88165680473373,40.680473372781066,15.088757396449704,55.917159763313606,28.994082840236686,451.4390041493776,452.01327800829876,471.58464730290456,438.1304979253112,493.7759336099585,461.3886721991701,482,28.698224852071007,24.85207100591716,482,Nordeste
2201150,Baixa Grande do Ribeiro,PI,639,228,2.488262910798122,77.62128325508607,21.752738654147105,97.4960876369327,14.86697965571205,37.08920187793427,16.431924882629108,66.66666666666666,16.901408450704224,437.61832579185517,438.94457013574663,464.9760180995475,426.56968325791854,439.63800904977376,441.5493212669683,442,30.829420970266042,35.68075117370892,442,Nordeste
2201200,Barras,PI,3110,938,2.8215434083601285,86.20578778135048,25.562700964630224,92.73311897106109,32.9903536977492,44.662379421221864,11.639871382636656,60.32154340836012,28.038585209003212,455.6257346393589,460.8837043633126,479.13891362422083,450.8407836153161,527.9786286731968,474.893552983081,2246,27.781350482315116,30.16077170418006,2246,Nordeste
2201507,Batalha,PI,800,252,2.87,87.5,19.375,95.5,35.5,49.125,8.75,62.625,28.625,460.2903494176373,464.30282861896836,485.3124792013311,462.803993344426,521.9633943427621,478.93460898502497,601,24.875000000000004,31.5,601,Nordeste
2201903,Bom Jesus,PI,2877,614,2.462634688912061,73.16649287452208,23.91379909628085,92.21411192214111,20.78554049356969,36.183524504692386,20.959332638164753,59.78449774070212,19.256169621133125,465.8550148957299,466.453277060576,486.848361469712,455.6861469712016,526.4448857994041,480.25753723932473,2014,29.996524157108094,21.341675356273896,2014,Nordeste
2202000,Buriti dos Lopes,PI,1138,225,2.906854130052724,84.79789103690686,21.17750439367311,96.66080843585237,31.810193321616868,56.239015817223205,9.314586994727591,61.15992970123023,29.525483304042176,458.9795427196149,466.5955475330927,490.99001203369437,451.88676293622143,527.2683513838748,479.14404332129965,831,26.977152899824254,19.77152899824253,831,Nordeste
2202208,Campo Maior,PI,3122,838,2.435297885970532,75.46444586803331,16.97629724535554,89.84625240230622,22.35746316463805,38.88532991672005,19.85906470211403,61.72325432415119,18.417680973734786,473.93595217762595,480.5269427839454,504.32040990606316,474.4968830059778,566.3535439795047,499.9267463706234,2342,24.98398462524023,26.841768097373482,2342,Nordeste
2202307,Canto do Buriti,PI,1302,374,2.806451612903226,83.10291858678956,25.34562211981567,96.31336405529954,33.102918586789556,42.78033794162827,12.135176651305683,60.445468509984636,27.419354838709676,448.99052083333333,454.0171875,475.67010416666665,442.565,506.625,465.5735625,960,26.26728110599078,28.72503840245776,960,Nordeste
2202604,Castelo do Piauí,PI,1424,430,2.731741573033708,80.6179775280899,21.207865168539325,97.54213483146067,28.370786516853936,45.43539325842696,12.640449438202248,63.48314606741573,23.876404494382022,468.5707843137255,477.2056862745098,502.67186274509805,477.53441176470585,514.0980392156863,488.0161568627451,1020,28.37078651685393,30.196629213483146,1020,Nordeste
2202703,Cocal,PI,1131,234,2.918656056587091,85.85322723253758,22.104332449160037,96.55172413793103,30.327144120247567,57.02917771883289,7.515473032714412,63.748894783377544,28.735632183908045,471.0884415584415,474.9168831168831,502.1171428571429,472.5254545454545,552.5974025974026,494.649064935065,770,31.918656056587093,20.689655172413794,770,Nordeste
2202901,Corrente,PI,2506,549,2.6939345570630486,81.76376695929768,25.01995211492418,94.09417398244214,26.017557861133277,42.49800478850758,14.365522745411013,61.09337589784517,24.541101356743813,453.6626380011621,456.5934921557234,476.6427077280651,444.3070307960488,515.8977338756537,469.42072051133067,1721,31.324820430965683,21.907422186751795,1721,Nordeste
2203701,Esperantina,PI,1818,505,2.6705170517051706,81.35313531353135,20.737073707370737,91.69416941694169,28.437843784378437,44.82948294829483,16.611661166116612,59.240924092409244,24.147414741474147,466.81316590563165,472.8812785388128,496.74901065449006,463.4013698630137,536.9558599695586,487.36013698630137,1314,27.722772277227726,27.77777777777778,1314,Nordeste
2203909,Floriano,PI,5286,1150,2.205826712069618,67.06394248959515,19.561104805145668,85.92508513053349,16.04237608777904,31.990162693908434,28.301172909572454,57.15096481271282,14.547862277714717,475.1413730096581,481.16765857478464,504.33474288697465,473.2291568780997,565.5860088749673,499.8917880448969,3831,27.525539160045398,21.75558077941733,3831,Nordeste
2205508,José de Freitas,PI,1389,293,2.42548596112311,80.20158387329013,20.374370050395967,86.68106551475881,18.790496760259177,36.50107991360691,19.582433405327574,63.06695464362851,17.350611951043916,466.90000000000003,473.64761904761906,496.92648809523814,454.518253968254,536.3690476190476,485.6722817460318,1008,27.42980561555075,21.0943124550036,1008,Nordeste
2205607,Landri Sales,PI,213,45,2.7699530516431925,85.44600938967136,33.33333333333333,93.42723004694837,29.577464788732392,35.2112676056338,13.615023474178404,59.624413145539904,26.76056338028169,448.62040816326527,461.8142857142857,484.33537414965986,449.20952380952383,468.02721088435374,462.4013605442177,147,30.98591549295775,21.12676056338028,147,Nordeste
2205706,Luís Correia,PI,673,125,2.7578008915304606,84.10104011887073,24.071322436849925,92.12481426448737,21.545319465081725,53.937592867756315,10.401188707280832,65.82466567607726,23.7741456166419,469.2047732696897,463.3534606205251,502.49546539379475,461.8522673031026,531.3603818615752,485.6532696897375,419,37.74145616641902,18.573551263001487,419,Nordeste
2205805,Luzilândia,PI,1544,511,2.8873056994818653,84.58549222797927,25.777202072538863,96.30829015544042,36.65803108808291,45.40155440414508,11.26943005181347,57.64248704663213,31.088082901554404,452.99428044280444,459.02684501845016,482.4880073800738,444.64160516605165,519.409594095941,471.7120664206642,1084,29.792746113989633,33.09585492227979,1084,Nordeste
2206001,Marcos Parente,PI,161,31,2.751552795031056,81.98757763975155,29.81366459627329,97.51552795031056,34.161490683229815,31.67701863354037,13.043478260869565,59.62732919254658,27.32919254658385,446.00336134453784,449.9672268907563,477.3126050420168,436.06974789915967,460.672268907563,454.0050420168067,119,26.086956521739136,19.25465838509317,119,Nordeste
2206209,Miguel Alves,PI,835,341,2.8502994011976046,89.46107784431138,19.281437125748504,94.61077844311377,28.622754491017965,53.053892215568865,8.862275449101796,65.50898203592814,25.62874251497006,448.61718494271685,450.47855973813427,471.0639934533551,432.5121112929624,498.52700490998365,460.2397708674304,611,26.82634730538922,40.83832335329342,611,Nordeste
2206407,Monsenhor Gil,PI,920,135,2.523913043478261,81.41304347826087,19.891304347826086,95.1086956521739,15.760869565217392,40.21739130434783,14.23913043478261,70.1086956521739,15.65217391304348,461.3945182724253,466.5068106312292,492.4207641196013,452.3835548172758,507.64119601328906,476.06936877076413,602,34.56521739130435,14.673913043478262,602,Nordeste
2206605,Monte Alegre do Piauí,PI,478,76,2.937238493723849,88.49372384937239,29.707112970711297,95.39748953974896,31.171548117154813,48.95397489539749,8.158995815899582,62.13389121338913,29.707112970711297,439.252380952381,441.99873015873015,457.6022222222223,413.2546031746032,452.25396825396825,440.8723809523809,315,34.10041841004185,15.899581589958158,315,Nordeste
2207009,Oeiras,PI,2999,1001,2.5211737245748584,76.89229743247749,20.00666888962988,90.76358786262088,23.274424808269423,41.18039346448816,18.539513171057017,60.52017339113037,20.940313437812605,468.1154948499776,474.98925212718314,496.89149126735333,476.233184057322,553.2019704433498,493.8862785490372,2233,25.541847282427476,33.37779259753251,2233,Nordeste
2207702,Parnaíba,PI,8386,1812,2.028380634390651,64.46458383019318,14.34533746720725,72.90722632959695,15.358931552587645,35.76198425948009,34.09253517767708,52.83806343906511,13.069401383257812,495.7358496896494,499.8692669015266,524.5768495218923,502.66456970306996,603.7476933400436,525.3188458312364,5961,28.917243024087767,21.60744097305032,5961,Nordeste
2207801,Paulistana,PI,2091,643,2.6212338593974174,76.75753228120516,16.40363462458154,97.08273553323768,26.590148254423724,45.28933524629364,17.407938785270204,59.636537541846,22.95552367288379,464.4330867518494,465.4693342299933,489.5797579018157,470.64875588433085,530.3026227303295,484.0867114996638,1487,28.885700621712097,30.750836920133906,1487,Nordeste
2207900,Pedro II,PI,1639,420,2.582672361195851,78.3404514948139,14.582062233068942,89.56680902989628,21.35448444173276,54.42342892007321,17.510677242220865,63.148261134838314,19.341061622940817,475.3877151799687,478.39350547730834,505.01776212832544,473.11643192488265,572.9890453834116,500.9808920187793,1278,22.025625381330084,25.625381330079318,1278,Nordeste
2208007,Picos,PI,8395,2646,2.253960690887433,70.50625372245383,14.520547945205479,82.14413341274567,20.131030375223347,38.09410363311495,26.53960690887433,57.66527695056581,15.795116140559855,481.1393890675241,488.4266237942122,510.8277170418006,493.8247749196142,593.1864951768489,513.481,6220,25.90827873734366,31.518761167361525,6220,Nordeste
2208205,Pio IX,PI,787,253,2.691232528589581,79.41550190597204,16.518424396442185,95.29860228716646,26.810673443456164,51.08005082592122,13.97712833545108,62.7700127064803,23.252858958068614,465.03363802559414,473.11316270566726,496.9352833638025,468.2542961608775,525.7769652650823,485.82266910420475,547,30.495552731893262,32.14739517153748,547,Nordeste
2208304,Piracuruca,PI,1331,472,2.6836964688204357,81.1419984973704,19.534184823441024,93.53869271224643,29.151014274981218,45.003756574004505,14.87603305785124,59.053343350864004,26.070623591284747,474.64497991967875,478.54186746987955,503.0799196787148,489.38102409638554,575.6425702811244,504.2580722891566,996,25.16904583020285,35.46205860255447,996,Nordeste
2208403,Piripiri,PI,2955,938,2.466666666666667,74.45008460236888,16.277495769881554,86.63282571912013,24.16243654822335,45.14382402707276,21.928934010152286,57.59729272419628,20.473773265651438,477.2084320875114,485.9541476754785,510.5481768459435,484.89434822242475,586.3081130355515,508.9826435733819,2194,25.752961082910318,31.74280879864636,2194,Nordeste
2208809,Regeneração,PI,788,204,2.75253807106599,78.93401015228426,26.522842639593907,96.7005076142132,31.725888324873097,41.370558375634516,16.49746192893401,55.203045685279186,28.299492385786802,464.2869328493648,469.9916515426497,493.01052631578943,455.00725952813065,510.9255898366606,478.64439201451904,551,30.0761421319797,25.888324873096447,551,Nordeste
2209203,Santa Filomena,PI,208,43,2.793269230769231,84.13461538461539,34.13461538461539,97.59615384615384,20.673076923076923,42.78846153846153,12.01923076923077,61.057692307692314,26.923076923076923,448.7875,463.7625,482.109375,442.66796875,513.75,470.21546875,128,38.46153846153846,20.673076923076923,128,Nordeste
2210003,São João do Piauí,PI,2131,622,2.7339277334584704,81.22946973251995,25.199436884091973,96.5274519005162,31.065227592679495,39.37118723603942,14.875645236977943,59.08024401689348,26.04411074612858,457.3771717171717,457.82599326599325,483.1751515151515,449.38276094276097,519.2323232323232,473.39868013468015,1485,30.314406381980284,29.188174565931487,1485,Nordeste
